Price,Open,Open,Open,High,High,High,Low,Low,Low,Close,Close,Close,Volume,Volume,Volume
Ticker,CHOLAFIN.NS,ICICIPRULI.NS,^CNXIT,CHOLAFIN.NS,ICICIPRULI.NS,^CNXIT,CHOLAFIN.NS,ICICIPRULI.NS,^CNXIT,CHOLAFIN.NS,ICICIPRULI.NS,^CNXIT,CHOLAFIN.NS,ICICIPRULI.NS,^CNXIT
Date,,,,,,,,,,,,,,,
2015-12-28,132.58999633789062,,,134.02000427246094,,,130.0,,,130.58999633789062,,,64865,,
2015-12-29,130.86000061035156,,,131.72000122070312,,,127.41999816894531,,,128.24000549316406,,,829820,,
2015-12-30,129.14999389648438,,,130.75,,,127.62000274658203,,,128.35000610351562,,,858735,,
2015-12-31,128.4199981689453,,,129.1999969482422,,,126.30000305175781,,,128.3699951171875,,,1074790,,
2016-01-01,129.38999938964844,,,129.38999938964844,,,125.58999633789062,,,127.75,,,48145,,
2016-01-04,128.25,,,130.60000610351562,,,126.62000274658203,,,128.0800018310547,,,62295,,
2016-01-05,128.1999969482422,,,130.0,,,127.19999694824219,,,128.3800048828125,,,1639650,,
2016-01-06,128.39999389648438,,,130.0,,,127.5,,,129.57000732421875,,,68325,,
2016-01-07,127.61000061035156,,,129.10000610351562,,,126.19999694824219,,,128.5800018310547,,,143370,,
2016-01-08,129.99000549316406,,,130.0,,,128.1300048828125,,,129.77999877929688,,,81165,,
2016-01-11,131.83999633789062,,,131.83999633789062,,,126.31999969482422,,,128.1300048828125,,,165045,,
2016-01-12,129.30999755859375,,,130.8000030517578,,,128.00999450683594,,,128.8300018310547,,,63620,,
2016-01-13,129.60000610351562,,,129.60000610351562,,,122.04000091552734,,,124.9000015258789,,,70715,,
2016-01-14,126.0,,,128.0,,,123.72000122070312,,,125.16000366210938,,,78090,,
2016-01-15,126.79000091552734,,,126.79000091552734,,,122.05000305175781,,,122.44999694824219,,,20730,,
2016-01-18,126.0,,,126.0,,,118.5,,,119.81999969482422,,,411395,,
2016-01-19,121.19000244140625,,,123.58999633789062,,,120.41000366210938,,,121.70999908447266,,,47925,,
2016-01-20,123.0,,,123.0,,,118.0,,,118.98999786376953,,,1322250,,
2016-01-21,121.79000091552734,,,124.54000091552734,,,118.5999984741211,,,123.37999725341797,,,130280,,
2016-01-22,123.91000366210938,,,126.4000015258789,,,120.4000015258789,,,122.51000213623047,,,64450,,
2016-01-25,122.6500015258789,,,124.01000213623047,,,120.0,,,120.9000015258789,,,102960,,
2016-01-27,123.0,,,127.80000305175781,,,120.58999633789062,,,124.52999877929688,,,190455,,
2016-01-28,125.55999755859375,,,125.95999908447266,,,122.4000015258789,,,125.1500015258789,,,50730,,
2016-01-29,126.79000091552734,,,127.27999877929688,,,124.01000213623047,,,126.4000015258789,,,203255,,
2016-02-01,130.1999969482422,,,136.0,,,127.66000366210938,,,129.27000427246094,,,169170,,
2016-02-02,131.99000549316406,,,131.99000549316406,,,127.47000122070312,,,128.66000366210938,,,99190,,
2016-02-03,126.01000213623047,,,131.8000030517578,,,126.0,,,130.77000427246094,,,92695,,
2016-02-04,130.8000030517578,,,135.0,,,129.4199981689453,,,134.49000549316406,,,85315,,
2016-02-05,134.39999389648438,,,139.0399932861328,,,130.8000030517578,,,137.83999633789062,,,1054555,,
2016-02-08,138.0,,,144.89999389648438,,,135.0,,,140.3300018310547,,,3399975,,
2016-02-09,138.0,,,141.3800048828125,,,136.1199951171875,,,136.88999938964844,,,50590,,
2016-02-10,137.0,,,138.60000610351562,,,132.55999755859375,,,137.92999267578125,,,528510,,
2016-02-11,137.99000549316406,,,138.97999572753906,,,130.82000732421875,,,135.4499969482422,,,129295,,
2016-02-12,137.0,,,150.39999389648438,,,125.22000122070312,,,139.55999755859375,,,1343135,,
2016-02-15,144.0,,,144.60000610351562,,,137.8000030517578,,,139.27000427246094,,,158295,,
2016-02-16,140.8000030517578,,,140.8000030517578,,,133.02000427246094,,,134.85000610351562,,,64440,,
2016-02-17,137.58999633789062,,,137.58999633789062,,,130.82000732421875,,,132.75999450683594,,,67315,,
2016-02-18,133.36000061035156,,,133.6699981689453,,,127.80000305175781,,,129.10000610351562,,,75190,,
2016-02-19,129.2899932861328,,,133.60000610351562,,,128.11000061035156,,,132.00999450683594,,,29860,,
2016-02-22,130.89999389648438,,,133.58999633789062,,,130.0,,,132.74000549316406,,,274395,,
2016-02-23,131.94000244140625,,,132.0,,,126.48999786376953,,,127.2300033569336,,,82535,,
2016-02-24,125.98999786376953,,,131.0,,,125.29000091552734,,,128.5,,,51750,,
2016-02-25,128.0,,,131.99000549316406,,,125.33000183105469,,,126.25,,,227915,,
2016-02-26,128.99000549316406,,,129.35000610351562,,,126.0999984741211,,,127.23999786376953,,,28020,,
2016-02-29,131.38999938964844,,,131.38999938964844,,,125.0,,,128.83999633789062,,,55100,,
2016-03-01,127.06999969482422,,,131.0,,,125.4000015258789,,,129.52000427246094,,,140185,,
2016-03-02,131.97999572753906,,,133.11000061035156,,,129.0,,,130.9499969482422,,,184940,,
2016-03-03,131.83999633789062,,,134.39999389648438,,,130.42999267578125,,,133.17999267578125,,,213680,,
2016-03-04,132.99000549316406,,820.0,134.39999389648438,,840.0,131.7899932861328,,807.0,132.9199981689453,,830.0,68555,,16200.0
2016-03-08,132.8000030517578,,,132.8000030517578,,,130.07000732421875,,,132.74000549316406,,,70465,,
2016-03-09,133.02000427246094,,,134.0,,,131.61000061035156,,,133.66000366210938,,,119250,,
2016-03-10,131.0,,,138.5399932861328,,,131.0,,,137.99000549316406,,,105920,,
2016-03-11,138.0,,,139.0,,,133.11000061035156,,,134.05999755859375,,,117270,,
2016-03-14,134.8000030517578,,,136.6999969482422,,,133.00999450683594,,,133.72999572753906,,,81235,,
2016-03-15,134.97000122070312,,,134.97000122070312,,,130.1300048828125,,,133.39999389648438,,,66340,,
2016-03-16,133.8800048828125,,,136.39999389648438,,,130.0,,,130.5800018310547,,,344810,,
2016-03-17,131.1999969482422,,,136.8000030517578,,,131.1199951171875,,,135.80999755859375,,,133610,,
2016-03-18,135.80999755859375,,,137.88999938964844,,,132.25,,,134.02000427246094,,,213320,,
2016-03-21,135.19000244140625,,,137.9600067138672,,,133.25,,,136.6699981689453,,,74465,,
2016-03-22,138.0,,,138.0,,,133.0,,,137.11000061035156,,,137745,,
2016-03-23,136.0,,,137.8000030517578,,,135.6199951171875,,,137.4499969482422,,,1065350,,
2016-03-28,136.50999450683594,,,141.0,,,134.52999877929688,,,139.1699981689453,,,164030,,
2016-03-29,141.3000030517578,,,141.5,,,137.61000061035156,,,139.63999938964844,,,98940,,
2016-03-30,138.5,,,140.99000549316406,,,137.14999389648438,,,139.8800048828125,,,3265100,,
2016-03-31,143.49000549316406,,,145.35000610351562,,,141.80999755859375,,,144.25,,,390795,,
2016-04-01,143.5800018310547,,,147.0,,,142.49000549316406,,,146.49000549316406,,,88060,,
2016-04-04,147.97999572753906,,,149.58999633789062,,,146.8000030517578,,,148.0500030517578,,,94240,,
2016-04-05,149.60000610351562,,,150.0,,,147.22000122070312,,,147.99000549316406,,,169465,,
2016-04-06,147.9600067138672,,,148.7899932861328,,,142.61000061035156,,,145.30999755859375,,,220215,,
2016-04-07,140.39999389648438,,,155.58999633789062,,,138.82000732421875,,,149.08999633789062,,,664925,,
2016-04-08,148.39999389648438,,,149.60000610351562,,,146.0,,,147.63999938964844,,,838785,,
2016-04-11,150.0,,,153.92999267578125,,,146.0,,,152.9499969482422,,,807460,,
2016-04-12,153.0,,,161.57000732421875,,,153.0,,,157.6999969482422,,,250425,,
2016-04-13,156.3000030517578,,,160.39999389648438,,,156.0,,,157.99000549316406,,,488005,,
2016-04-18,160.0,,,160.0,,,156.00999450683594,,,158.52999877929688,,,150515,,
2016-04-20,160.0,,,161.39999389648438,,,156.05999755859375,,,156.97999572753906,,,608955,,
2016-04-21,156.8000030517578,,,158.3800048828125,,,150.2100067138672,,,152.83999633789062,,,187300,,
2016-04-22,153.1999969482422,,,158.0,,,153.1999969482422,,,157.27999877929688,,,70905,,
2016-04-25,155.60000610351562,,,159.8000030517578,,,155.39999389648438,,,157.2100067138672,,,153145,,
2016-04-26,155.60000610351562,,,159.1999969482422,,,155.0399932861328,,,158.0,,,59350,,
2016-04-27,157.9499969482422,,,160.16000366210938,,,156.16000366210938,,,159.24000549316406,,,134455,,
2016-04-28,160.67999267578125,,,160.67999267578125,,,158.41000366210938,,,159.2899932861328,,,54380,,
2016-04-29,160.7899932861328,,,160.7899932861328,,,158.0,,,159.83999633789062,,,266865,,
2016-05-02,164.0,,,172.0,,,159.89999389648438,,,170.19000244140625,,,2088305,,
2016-05-03,170.0,,,171.0,,,166.52999877929688,,,169.22000122070312,,,267845,,
2016-05-04,167.39999389648438,,,178.39999389648438,,,167.39999389648438,,,174.97999572753906,,,1471125,,
2016-05-05,175.0,,,177.3000030517578,,,171.32000732421875,,,175.61000061035156,,,246345,,
2016-05-06,175.60000610351562,,,180.0,,,174.0,,,179.08999633789062,,,338630,,
2016-05-09,179.60000610351562,,,184.2100067138672,,,176.25,,,180.94000244140625,,,309610,,
2016-05-10,181.99000549316406,,,183.0,,,179.1999969482422,,,180.1699981689453,,,367955,,
2016-05-11,180.0,,,181.97999572753906,,,178.1999969482422,,,180.0399932861328,,,825490,,
2016-05-12,181.38999938964844,,,181.55999755859375,,,178.0,,,178.75999450683594,,,87815,,
2016-05-13,180.38999938964844,,,180.60000610351562,,,177.0,,,179.77000427246094,,,65400,,
2016-05-16,179.99000549316406,,1050.0,182.39999389648438,,1050.0,178.39999389648438,,1050.0,180.17999267578125,,1050.0,109620,,0.0
2016-05-17,181.52999877929688,,,182.5,,,176.0399932861328,,,177.7899932861328,,,984335,,
2016-05-18,179.3800048828125,,1088.0,179.5,,1088.0,175.22000122070312,,1088.0,176.7100067138672,,1088.0,133100,,0.0
2016-05-19,177.39999389648438,,,180.99000549316406,,,174.8000030517578,,,175.27000427246094,,,68785,,
2016-05-20,178.77000427246094,,,178.77000427246094,,,172.22000122070312,,,176.25,,,116095,,
2016-05-23,179.64999389648438,,,179.64999389648438,,,174.39999389648438,,,175.32000732421875,,,126980,,
2016-05-24,177.0,,,180.60000610351562,,,175.13999938964844,,,179.22999572753906,,,61440,,
2016-05-25,181.99000549316406,,,182.60000610351562,,,177.39999389648438,,,178.4600067138672,,,69360,,
2016-05-26,177.39999389648438,,,180.5,,,173.8000030517578,,,174.80999755859375,,,196910,,
2016-05-27,178.0,,,179.0,,,175.1999969482422,,,177.05999755859375,,,282930,,
2016-05-30,175.60000610351562,,,191.33999633789062,,,175.60000610351562,,,189.8699951171875,,,844730,,
2016-05-31,191.39999389648438,,,198.5800018310547,,,188.39999389648438,,,195.11000061035156,,,1738155,,
2016-06-01,195.8000030517578,,,198.9600067138672,,,194.39999389648438,,,196.19000244140625,,,1274680,,
2016-06-02,197.99000549316406,,,209.39999389648438,,,194.00999450683594,,,205.33999633789062,,,1357350,,
2016-06-03,206.17999267578125,,,206.9199981689453,,,199.22000122070312,,,202.61000061035156,,,1124570,,
2016-06-06,203.0,,,204.52999877929688,,,198.39999389648438,,,201.1699981689453,,,134025,,
2016-06-07,203.7899932861328,,,203.7899932861328,,,198.0,,,199.3800048828125,,,123785,,
2016-06-08,200.0,,,205.1999969482422,,,198.0,,,202.25999450683594,,,328415,,
2016-06-09,202.7899932861328,,,203.0,,,197.61000061035156,,,198.75,,,63675,,
2016-06-10,199.55999755859375,,,199.8000030517578,,,195.2100067138672,,,195.86000061035156,,,164645,,
2016-06-13,196.0,,,196.0,,,190.89999389648438,,,191.8800048828125,,,223320,,
2016-06-14,192.60000610351562,,,194.0,,,188.0,,,189.91000366210938,,,355995,,
2016-06-15,191.8000030517578,,,191.91000366210938,,,182.77999877929688,,,184.63999938964844,,,765370,,
2016-06-16,186.39999389648438,,,188.1999969482422,,,180.2100067138672,,,184.11000061035156,,,14474375,,
2016-06-17,185.39999389648438,,,185.6199951171875,,,182.10000610351562,,,183.52000427246094,,,252575,,
2016-06-20,184.0,,,188.8000030517578,,,180.0,,,188.1300048828125,,,299515,,
2016-06-21,188.39999389648438,,,189.38999938964844,,,185.74000549316406,,,187.61000061035156,,,310780,,
2016-06-22,189.39999389648438,,,189.39999389648438,,,183.91000366210938,,,186.57000732421875,,,255375,,
2016-06-23,188.99000549316406,,,188.99000549316406,,,184.0500030517578,,,186.36000061035156,,,143760,,
2016-06-24,183.0,,,187.5800018310547,,,174.0,,,185.2100067138672,,,415895,,
2016-06-27,184.1999969482422,,,193.8000030517578,,,184.0,,,191.99000549316406,,,380130,,
2016-06-28,192.94000244140625,,,194.0,,,189.60000610351562,,,191.4600067138672,,,883560,,
2016-06-29,193.0,,,193.0,,,188.8000030517578,,,189.75,,,1051555,,
2016-06-30,190.0,,,192.8000030517578,,,186.5399932861328,,,189.7100067138672,,,767425,,
2016-07-01,191.1999969482422,,,196.8000030517578,,,189.1999969482422,,,195.6699981689453,,,578970,,
2016-07-04,198.0,,,198.0,,,192.02000427246094,,,192.8000030517578,,,332865,,
2016-07-05,194.47999572753906,,,195.60000610351562,,,190.47000122070312,,,192.0,,,311880,,
2016-07-07,192.75999450683594,,,193.99000549316406,,,191.0,,,192.99000549316406,,,215665,,
2016-07-08,194.97999572753906,,,194.97999572753906,,,190.0,,,193.3300018310547,,,707755,,
2016-07-11,192.9600067138672,,,195.69000244140625,,,189.6699981689453,,,190.83999633789062,,,1776155,,
2016-07-12,192.60000610351562,,,193.36000061035156,,,189.1999969482422,,,192.61000061035156,,,354100,,
2016-07-13,191.9600067138672,,,194.49000549316406,,,190.60000610351562,,,192.35000610351562,,,1767445,,
2016-07-14,193.58999633789062,,,194.3000030517578,,,188.75999450683594,,,191.27000427246094,,,1950250,,
2016-07-15,191.10000610351562,,,192.55999755859375,,,189.60000610351562,,,191.77999877929688,,,421905,,
2016-07-18,193.0,,,194.0,,,190.0,,,191.4199981689453,,,230995,,
2016-07-19,193.9499969482422,,,194.0,,,191.0,,,193.66000366210938,,,165175,,
2016-07-20,195.0,,,198.16000366210938,,,193.0500030517578,,,195.17999267578125,,,1275920,,
2016-07-21,195.36000061035156,,,204.0,,,193.6199951171875,,,200.47999572753906,,,593590,,
2016-07-22,199.1999969482422,,,206.0,,,197.2100067138672,,,204.22000122070312,,,425860,,
2016-07-25,205.02000427246094,,,205.39999389648438,,,202.72999572753906,,,204.94000244140625,,,609120,,
2016-07-26,203.36000061035156,,,209.52000427246094,,,203.1999969482422,,,208.00999450683594,,,2934075,,
2016-07-27,210.0,,,221.33999633789062,,,210.0,,,218.14999389648438,,,1252570,,
2016-07-28,219.0,,,221.92999267578125,,,215.99000549316406,,,216.22999572753906,,,1386205,,
2016-07-29,217.97000122070312,,,228.5500030517578,,,210.2100067138672,,,218.47000122070312,,,2033900,,
2016-08-01,220.8000030517578,,,234.57000732421875,,,215.99000549316406,,,230.42999267578125,,,992905,,
2016-08-02,232.74000549316406,,,233.60000610351562,,,228.0,,,230.57000732421875,,,503690,,
2016-08-03,230.0399932861328,,,230.1999969482422,,,218.63999938964844,,,224.39999389648438,,,1508905,,
2016-08-04,225.82000732421875,,,229.7899932861328,,,221.0,,,223.36000061035156,,,474485,,
2016-08-05,223.60000610351562,,,227.9600067138672,,,219.8000030517578,,,224.75999450683594,,,228650,,
2016-08-08,224.60000610351562,,,237.92999267578125,,,224.60000610351562,,,232.91000366210938,,,1512010,,
2016-08-09,232.8000030517578,,,234.38999938964844,,,226.6999969482422,,,228.1699981689453,,,112545,,
2016-08-10,227.58999633789062,,,228.94000244140625,,,222.0,,,225.24000549316406,,,88780,,
2016-08-11,225.24000549316406,,,226.9499969482422,,,218.0,,,219.80999755859375,,,118725,,
2016-08-12,220.0,,,221.14999389648438,,,218.0,,,218.8699951171875,,,127290,,
2016-08-16,220.36000061035156,,,223.0,,,217.1199951171875,,,222.4600067138672,,,204050,,
2016-08-17,222.0,,,226.1999969482422,,,221.0,,,225.50999450683594,,,126875,,
2016-08-18,225.1999969482422,,,227.0,,,221.0,,,222.57000732421875,,,1110530,,
2016-08-19,220.61000061035156,,,227.8000030517578,,,220.61000061035156,,,223.44000244140625,,,323590,,
2016-08-22,222.8000030517578,,,226.3800048828125,,,219.74000549316406,,,221.1999969482422,,,198455,,
2016-08-23,222.0,,,224.38999938964844,,,215.0,,,217.6999969482422,,,1465690,,
2016-08-24,222.83999633789062,,,223.22000122070312,,,215.8000030517578,,,217.4499969482422,,,740915,,
2016-08-25,218.0,,,223.0,,,217.5500030517578,,,220.86000061035156,,,959305,,
2016-08-26,221.3800048828125,,,235.60000610351562,,,219.61000061035156,,,231.92999267578125,,,1013895,,
2016-08-29,233.3800048828125,,,238.8000030517578,,,226.3300018310547,,,233.42999267578125,,,613540,,
2016-08-30,234.0,,,236.75,,,232.0,,,234.0500030517578,,,133045,,
2016-08-31,233.39999389648438,,,234.5399932861328,,,231.02000427246094,,,231.89999389648438,,,159605,,
2016-09-01,233.9600067138672,,,234.39999389648438,,,231.99000549316406,,,233.22000122070312,,,352880,,
2016-09-02,234.0,,,243.0,,,216.60000610351562,,,219.72000122070312,,,40969830,,
2016-09-06,221.4600067138672,,,223.16000366210938,,,212.66000366210938,,,221.86000061035156,,,2905385,,
2016-09-07,223.1999969482422,,,223.8800048828125,,,218.10000610351562,,,222.66000366210938,,,2415290,,
2016-09-08,222.0,,,223.9499969482422,,,218.60000610351562,,,219.89999389648438,,,791660,,
2016-09-09,216.1999969482422,,,223.39999389648438,,,216.1999969482422,,,220.57000732421875,,,2679235,,
2016-09-12,214.5800018310547,,,219.39999389648438,,,211.3300018310547,,,212.42999267578125,,,1006565,,
2016-09-14,211.42999267578125,,,216.72999572753906,,,211.42999267578125,,,214.86000061035156,,,774730,,
2016-09-15,219.39999389648438,,,220.8000030517578,,,216.2100067138672,,,219.82000732421875,,,777940,,
2016-09-16,221.97999572753906,,,222.83999633789062,,,211.0,,,219.64999389648438,,,6045435,,
2016-09-19,219.60000610351562,,,220.9499969482422,,,215.0,,,216.9600067138672,,,551530,,
2016-09-20,216.8000030517578,,,220.9600067138672,,,216.00999450683594,,,216.66000366210938,,,548365,,
2016-09-21,217.8000030517578,,,218.86000061035156,,,214.1999969482422,,,215.39999389648438,,,598875,,
2016-09-22,218.13999938964844,,,225.5399932861328,,,216.6199951171875,,,223.00999450683594,,,2409735,,
2016-09-23,223.1999969482422,,,226.9600067138672,,,220.39999389648438,,,223.42999267578125,,,642615,,
2016-09-26,223.94000244140625,,,229.13999938964844,,,220.8000030517578,,,226.3300018310547,,,695225,,
2016-09-27,226.8000030517578,,,234.1999969482422,,,224.4499969482422,,,227.1699981689453,,,820765,,
2016-09-28,227.99000549316406,,,229.52999877929688,,,224.77000427246094,,,227.72000122070312,,,679105,,
2016-09-29,229.4600067138672,330.0,,232.14999389648438,333.8999938964844,,207.99000549316406,295.1499938964844,,224.67999267578125,297.54998779296875,,1570955,89058658.0,
2016-09-30,227.3800048828125,297.3999938964844,,237.99000549316406,312.3999938964844,,219.3800048828125,293.04998779296875,,231.47000122070312,310.25,,906690,12045593.0,
2016-10-03,235.0,312.8999938964844,,241.39999389648438,313.75,,230.2899932861328,307.29998779296875,,236.2100067138672,309.70001220703125,,585985,3169557.0,
2016-10-04,236.60000610351562,308.95001220703125,,245.10000610351562,309.54998779296875,,235.80999755859375,303.5,,242.1699981689453,304.25,,1367275,3173993.0,
2016-10-05,243.0,305.0,,246.97999572753906,315.0,,240.02000427246094,304.1000061035156,,245.6300048828125,313.75,,421315,5485589.0,
2016-10-06,247.0,314.8500061035156,,248.60000610351562,322.79998779296875,,240.0,314.0,,242.1199951171875,316.54998779296875,,278190,5753209.0,
2016-10-07,242.0,318.0,,246.0,319.70001220703125,,238.0,315.45001220703125,,239.77999877929688,317.25,,220385,1009789.0,
2016-10-10,239.77999877929688,319.1000061035156,,242.02999877929688,326.95001220703125,,236.22000122070312,318.1000061035156,,236.75,324.6000061035156,,666105,3482805.0,
2016-10-13,238.86000061035156,322.0,,239.0,328.70001220703125,,230.83999633789062,315.75,,237.1999969482422,317.54998779296875,,751050,3088238.0,
2016-10-14,239.25,319.70001220703125,,241.8000030517578,328.75,,236.52999877929688,319.1499938964844,,240.9499969482422,327.3500061035156,,240240,2771778.0,
2016-10-17,242.8000030517578,328.0,,245.8000030517578,331.70001220703125,,237.8000030517578,324.20001220703125,,240.32000732421875,327.6000061035156,,995285,2153353.0,
2016-10-18,240.1999969482422,329.20001220703125,,242.1999969482422,333.0,,235.60000610351562,328.45001220703125,,239.1300048828125,330.8999938964844,,269585,2774228.0,
2016-10-19,240.83999633789062,331.6000061035156,,242.39999389648438,332.45001220703125,,236.3000030517578,324.0,,237.5500030517578,324.8999938964844,,232960,1227049.0,
2016-10-20,236.10000610351562,325.8999938964844,,240.60000610351562,329.3999938964844,,236.10000610351562,322.54998779296875,,237.08999633789062,324.0,,191835,946203.0,
2016-10-21,238.97999572753906,324.8500061035156,,243.58999633789062,329.3999938964844,,238.39999389648438,323.04998779296875,,241.72999572753906,326.8500061035156,,252540,1122150.0,
2016-10-24,241.60000610351562,327.8500061035156,,243.8000030517578,329.8500061035156,,236.4199981689453,323.1000061035156,,237.9499969482422,323.8999938964844,,155545,684940.0,
2016-10-25,237.8000030517578,324.3999938964844,,239.77999877929688,328.0,,233.67999267578125,323.1499938964844,,235.13999938964844,324.1499938964844,,442045,964425.0,
2016-10-26,235.00999450683594,323.95001220703125,,238.8800048828125,325.3999938964844,,224.0,319.29998779296875,,230.7100067138672,320.3999938964844,,478150,940792.0,
2016-10-27,233.55999755859375,320.04998779296875,,233.60000610351562,320.04998779296875,,226.72000122070312,312.29998779296875,,227.8300018310547,314.1000061035156,,265980,1243528.0,
2016-10-28,229.39999389648438,313.0,,239.60000610351562,314.3500061035156,,229.0,307.0,,237.0800018310547,308.6000061035156,,695505,1188812.0,
2016-11-01,237.16000366210938,312.8999938964844,,237.27000427246094,315.45001220703125,,231.0500030517578,310.04998779296875,,233.2899932861328,311.29998779296875,,163475,1028849.0,
2016-11-02,235.0800018310547,310.0,,235.0800018310547,310.6000061035156,,227.1999969482422,305.04998779296875,,232.50999450683594,305.75,,571675,881783.0,
2016-11-03,233.5800018310547,305.04998779296875,,233.60000610351562,307.79998779296875,,224.22000122070312,301.6000061035156,,227.27000427246094,304.04998779296875,,892040,1243070.0,
2016-11-04,227.60000610351562,304.95001220703125,,231.97000122070312,305.95001220703125,,218.0,302.5,,223.66000366210938,303.3999938964844,,717880,1157870.0,
2016-11-07,232.0,305.79998779296875,,232.0,307.8999938964844,,221.24000549316406,302.6499938964844,,223.33999633789062,304.8999938964844,,1169405,1228091.0,
2016-11-08,226.97999572753906,306.0,,226.99000549316406,306.95001220703125,,219.67999267578125,302.70001220703125,,221.63999938964844,303.5,,189505,412371.0,
2016-11-09,209.99000549316406,290.0,,215.75,300.75,,186.64999389648438,271.0,,210.0399932861328,298.04998779296875,,879605,2590826.0,
2016-11-10,214.27999877929688,302.95001220703125,,215.1999969482422,314.8999938964844,,195.27000427246094,301.0,,197.5,313.70001220703125,,2008155,2123137.0,
2016-11-11,197.5,309.70001220703125,,199.60000610351562,309.70001220703125,,174.0,302.54998779296875,,187.13999938964844,304.8500061035156,,2673185,1313176.0,
2016-11-15,187.60000610351562,304.8500061035156,,188.0,305.0,,163.1999969482422,295.0,,181.47000122070312,297.20001220703125,,1605200,1591246.0,
2016-11-16,184.0,303.0,,200.0,304.25,,180.82000732421875,298.0,,195.30999755859375,299.29998779296875,,2070815,1270188.0,
2016-11-17,194.0,300.0,,216.0,302.5,,181.1300048828125,293.0,,202.91000366210938,293.5,,1668220,1051062.0,
2016-11-18,207.1999969482422,294.75,,208.8000030517578,295.6000061035156,,191.0,284.5,,196.8800048828125,285.45001220703125,,1436110,899512.0,
2016-11-21,197.0,288.0,,202.1999969482422,288.0,,190.0,282.20001220703125,,196.80999755859375,284.1499938964844,,2110610,1285263.0,
2016-11-22,196.8000030517578,285.3999938964844,,205.0,290.8999938964844,,196.77999877929688,281.20001220703125,,199.44000244140625,289.04998779296875,,2395625,1209797.0,
2016-11-23,199.8000030517578,290.0,,201.55999755859375,297.0,,195.44000244140625,288.29998779296875,,198.05999755859375,294.8999938964844,,5166760,504169.0,
2016-11-24,198.0,295.1000061035156,,198.0,296.0,,190.50999450683594,291.29998779296875,,193.1999969482422,295.04998779296875,,549145,378291.0,
2016-11-25,193.24000549316406,296.0,,200.66000366210938,307.8999938964844,,191.24000549316406,295.5,,199.0399932861328,303.54998779296875,,1112455,827475.0,
2016-11-28,195.99000549316406,303.8999938964844,,197.19000244140625,309.0,,191.0,303.1000061035156,,192.14999389648438,308.29998779296875,,385410,545827.0,
2016-11-29,192.2100067138672,308.8999938964844,,198.60000610351562,314.8999938964844,,192.2100067138672,308.20001220703125,,195.6999969482422,314.1000061035156,,5291055,923896.0,
2016-11-30,196.0,314.95001220703125,,201.99000549316406,314.95001220703125,,193.25,308.25,,194.08999633789062,309.75,,606950,527033.0,
2016-12-01,195.75,309.1000061035156,,197.99000549316406,310.0,,190.0,303.3500061035156,,192.38999938964844,304.04998779296875,,301155,398945.0,
2016-12-02,192.3000030517578,303.1000061035156,,194.0,303.1499938964844,,186.60000610351562,298.04998779296875,,188.42999267578125,298.6499938964844,,194155,530891.0,
2016-12-05,190.0,298.0,,191.97999572753906,298.54998779296875,,182.11000061035156,292.6000061035156,,183.6199951171875,293.5,,398420,2962323.0,
2016-12-06,183.8000030517578,293.5,,186.97999572753906,296.8999938964844,,181.60000610351562,292.25,,182.07000732421875,293.5,,270345,286857.0,
