Price,Open,Open,Open,High,High,High,Low,Low,Low,Close,Close,Close,Volume,Volume,Volume
Ticker,IRFC.NS,LODHA.NS,^NSEFIN,IRFC.NS,LODHA.NS,^NSEFIN,IRFC.NS,LODHA.NS,^NSEFIN,IRFC.NS,LODHA.NS,^NSEFIN,IRFC.NS,LODHA.NS,^NSEFIN
Date,,,,,,,,,,,,,,,
2021-03-10,25.0,,,25.100000381469727,,,24.850000381469727,,,24.850000381469727,,,11360743,,
2021-03-12,24.899999618530273,,,25.049999237060547,,,24.799999237060547,,,24.850000381469727,,,17086939,,
2021-03-15,24.899999618530273,,,24.950000762939453,,,24.5,,,24.649999618530273,,,17382950,,
2021-03-16,24.649999618530273,,,24.799999237060547,,,24.5,,,24.549999237060547,,,9649363,,
2021-03-17,24.549999237060547,,,24.600000381469727,,,24.100000381469727,,,24.149999618530273,,,14312130,,
2021-03-18,24.200000762939453,,,24.600000381469727,,,23.899999618530273,,,24.049999237060547,,,16168159,,
2021-03-19,24.0,,,24.100000381469727,,,23.5,,,23.950000762939453,,,15260549,,
2021-03-22,24.0,,,24.5,,,23.850000381469727,,,23.899999618530273,,,13817385,,
2021-03-23,23.899999618530273,,,24.100000381469727,,,23.75,,,23.799999237060547,,,13742805,,
2021-03-24,23.799999237060547,,,23.899999618530273,,,23.399999618530273,,,23.450000762939453,,,16788250,,
2021-03-25,23.450000762939453,,,23.549999237060547,,,22.899999618530273,,,22.950000762939453,,,19233029,,
2021-03-26,23.200000762939453,,,23.299999237060547,,,22.899999618530273,,,23.049999237060547,,,16323314,,
2021-03-30,23.149999618530273,,,23.299999237060547,,,22.899999618530273,,,22.950000762939453,,,14301425,,
2021-03-31,22.950000762939453,,,23.100000381469727,,,22.899999618530273,,,22.899999618530273,,,11770453,,
2021-04-01,23.0,,,23.200000762939453,,,22.700000762939453,,,22.850000381469727,,,18367745,,
2021-04-05,22.850000381469727,,,22.899999618530273,,,22.299999237060547,,,22.5,,,20106460,,
2021-04-06,22.5,,,22.5,,,21.899999618530273,,,22.0,,,25085603,,
2021-04-07,22.0,,,22.299999237060547,,,21.899999618530273,,,22.149999618530273,,,14507382,,
2021-04-08,22.100000381469727,,,22.350000381469727,,,21.899999618530273,,,21.950000762939453,,,18025782,,
2021-04-09,22.0,,,22.049999237060547,,,21.899999618530273,,,21.950000762939453,,,16396258,,
2021-04-12,21.850000381469727,,,21.850000381469727,,,20.799999237060547,,,20.850000381469727,,,25942981,,
2021-04-13,20.850000381469727,,,21.5,,,20.799999237060547,,,21.450000762939453,,,14831755,,
2021-04-15,21.299999237060547,,,21.350000381469727,,,20.899999618530273,,,21.100000381469727,,,18166238,,
2021-04-16,21.25,,,22.0,,,21.049999237060547,,,21.75,,,22174311,,
2021-04-19,21.200000762939453,218.0,,21.350000381469727,239.0,,20.899999618530273,211.3000030517578,,21.149999618530273,232.625,,10477070,22102730.0,
2021-04-20,21.149999618530273,234.0,,21.649999618530273,256.92498779296875,,21.100000381469727,228.6750030517578,,21.25,251.5500030517578,,12199610,11705072.0,
2021-04-22,21.149999618530273,249.0,,21.299999237060547,271.375,,21.0,245.8000030517578,,21.049999237060547,261.875,,8974995,4728296.0,
2021-04-23,21.100000381469727,261.3999938964844,,21.5,268.45001220703125,,21.0,258.8500061035156,,21.100000381469727,265.3500061035156,,15602661,2300838.0,
2021-04-26,21.100000381469727,266.0,,21.350000381469727,293.0,,20.950000762939453,266.0,,21.0,290.04998779296875,,12051423,4139576.0,
2021-04-27,21.100000381469727,288.0,,21.5,306.375,,21.049999237060547,285.5249938964844,,21.200000762939453,302.20001220703125,,14181276,4373976.0,
2021-04-28,21.299999237060547,302.3999938964844,,21.350000381469727,310.0,,21.100000381469727,298.1000061035156,,21.149999618530273,307.82501220703125,,14514238,1970340.0,
2021-04-29,21.299999237060547,309.375,,21.299999237060547,309.5,,21.100000381469727,290.57501220703125,,21.149999618530273,300.82501220703125,,9521946,3749610.0,
2021-04-30,21.049999237060547,296.0,,21.399999618530273,310.95001220703125,,21.0,294.04998779296875,,21.299999237060547,296.8500061035156,,11713860,689580.0,
2021-05-03,21.149999618530273,295.0,,21.25,302.5,,20.950000762939453,285.1000061035156,,21.049999237060547,299.6499938964844,,17512189,848474.0,
2021-05-04,21.149999618530273,300.625,,21.149999618530273,304.0,,20.899999618530273,291.3500061035156,,20.950000762939453,298.8500061035156,,26418223,587900.0,
2021-05-05,21.0,295.5,,21.200000762939453,306.0,,20.950000762939453,293.75,,21.0,303.0,,9381211,582008.0,
2021-05-06,21.100000381469727,303.0,,21.149999618530273,306.125,,21.0,297.7749938964844,,21.100000381469727,300.9750061035156,,7525053,281584.0,
2021-05-07,21.100000381469727,301.5,,21.149999618530273,319.0,,21.0,301.5,,21.100000381469727,315.875,,8322642,2697842.0,
2021-05-10,21.149999618530273,315.0,,22.700000762939453,379.04998779296875,,21.100000381469727,314.92498779296875,,22.549999237060547,345.875,,51346170,3202552.0,
2021-05-11,22.350000381469727,342.3999938964844,,23.100000381469727,351.3500061035156,,22.200000762939453,337.57501220703125,,22.950000762939453,345.8500061035156,,33120701,938596.0,
2021-05-12,23.0,350.0,,23.799999237060547,355.125,,23.0,317.4750061035156,,23.399999618530273,323.32501220703125,,34159626,1409480.0,
2021-05-14,23.700000762939453,332.45001220703125,,23.850000381469727,335.7250061035156,,23.0,307.25,,23.049999237060547,323.95001220703125,,18230175,1291314.0,
2021-05-17,23.149999618530273,324.0,,23.450000762939453,328.5,,23.0,313.79998779296875,,23.049999237060547,323.70001220703125,,13816130,2173164.0,
2021-05-18,23.25,323.92498779296875,,23.25,323.92498779296875,,22.899999618530273,307.25,,23.100000381469727,316.42498779296875,,9997457,1331362.0,
2021-05-19,23.100000381469727,311.75,,23.549999237060547,321.0,,23.049999237060547,311.75,,23.100000381469727,317.1499938964844,,19146895,676842.0,
2021-05-20,23.200000762939453,317.1499938964844,,23.649999618530273,322.57501220703125,,22.950000762939453,308.0249938964844,,23.100000381469727,314.2749938964844,,21995952,415756.0,
2021-05-21,23.200000762939453,318.45001220703125,,23.399999618530273,328.45001220703125,,23.149999618530273,314.25,,23.350000381469727,322.17498779296875,,14712804,1315414.0,
2021-05-24,23.850000381469727,324.4750061035156,,24.149999618530273,326.0,,23.700000762939453,319.0,,24.0,322.1000061035156,,32823856,601734.0,
2021-05-25,24.200000762939453,321.5,,24.25,325.0,,23.850000381469727,314.0,,23.950000762939453,316.32501220703125,,15738661,872216.0,
2021-05-26,24.100000381469727,310.0,,24.100000381469727,314.8500061035156,,23.799999237060547,309.0,,23.850000381469727,312.54998779296875,,10671045,481392.0,
2021-05-27,23.850000381469727,310.07501220703125,,23.950000762939453,312.5,,23.549999237060547,305.0,,23.649999618530273,307.4750061035156,,10133530,207686.0,
2021-05-28,23.649999618530273,308.0,,23.75,321.5,,23.299999237060547,307.5,,23.450000762939453,317.57501220703125,,10532654,832566.0,
2021-05-31,23.450000762939453,317.42498779296875,,23.950000762939453,320.75,,23.350000381469727,310.9750061035156,,23.75,315.57501220703125,,19396582,471108.0,
2021-06-01,23.799999237060547,318.0,,23.899999618530273,318.3999938964844,,23.5,309.0249938964844,,23.600000381469727,313.1499938964844,,11780039,327116.0,
2021-06-02,23.549999237060547,315.0,,24.0,318.8500061035156,,23.450000762939453,308.5,,23.5,309.0,,12961145,279100.0,
2021-06-03,23.600000381469727,310.2749938964844,,23.700000762939453,317.9750061035156,,23.549999237060547,309.6499938964844,,23.600000381469727,311.3500061035156,,10748652,580872.0,
2021-06-04,23.549999237060547,314.0,,23.950000762939453,317.0,,23.450000762939453,310.5,,23.700000762939453,313.8500061035156,,21328589,380764.0,
2021-06-07,24.0,316.8500061035156,,24.850000381469727,344.5,,23.899999618530273,315.7749938964844,,24.700000762939453,335.0249938964844,,42832019,2295650.0,
2021-06-08,24.950000762939453,331.5,,25.0,355.0,,24.399999618530273,331.5,,24.75,345.375,,25856634,2462672.0,
2021-06-09,24.850000381469727,348.0,,24.950000762939453,351.32501220703125,,24.200000762939453,325.7749938964844,,24.299999237060547,333.1000061035156,,28032813,1648102.0,
2021-06-10,24.5,334.875,,24.700000762939453,350.20001220703125,,24.299999237060547,333.1499938964844,,24.5,347.125,,17127778,1125198.0,
2021-06-11,24.600000381469727,347.0,,24.75,349.57501220703125,,24.350000381469727,330.7250061035156,,24.450000762939453,336.45001220703125,,15835535,998786.0,
2021-06-14,24.700000762939453,335.125,,24.799999237060547,352.5,,24.200000762939453,325.8999938964844,,24.700000762939453,342.54998779296875,,18111116,1202520.0,
2021-06-15,25.0,345.875,,25.600000381469727,357.5,,24.799999237060547,345.0,,25.200000762939453,354.42498779296875,,54064001,1744190.0,
2021-06-16,25.299999237060547,355.0,,25.5,359.0249938964844,,24.850000381469727,337.0,,24.950000762939453,340.8999938964844,,27411596,975476.0,
2021-06-17,24.899999618530273,339.45001220703125,,25.25,346.5,,24.549999237060547,331.0,,24.700000762939453,335.32501220703125,,24326370,533454.0,
2021-06-18,25.0,337.8999938964844,,25.200000762939453,343.1000061035156,,24.200000762939453,316.04998779296875,,24.549999237060547,340.5,,78058672,1099232.0,
2021-06-21,24.5,337.5,,24.950000762939453,354.0,,24.299999237060547,333.3999938964844,,24.899999618530273,352.0249938964844,,14319848,656338.0,
2021-06-22,25.200000762939453,354.0,,25.299999237060547,356.54998779296875,,24.899999618530273,348.0,,24.950000762939453,349.8999938964844,,19440926,691016.0,
2021-06-23,25.100000381469727,351.3500061035156,,25.100000381469727,352.2749938964844,,24.700000762939453,340.0,,24.850000381469727,341.0249938964844,,13104410,402636.0,
2021-06-24,24.950000762939453,340.5,,25.0,348.5,,24.649999618530273,338.04998779296875,,24.700000762939453,344.0,,8410959,314878.0,
2021-06-25,24.700000762939453,343.5,,24.850000381469727,343.875,,24.600000381469727,336.5249938964844,,24.700000762939453,338.125,,8120462,227050.0,
2021-06-28,25.0,337.0,,25.100000381469727,346.5,,24.700000762939453,336.0249938964844,,24.75,343.625,,14044388,755846.0,
2021-06-29,24.899999618530273,344.0,,26.450000762939453,344.75,,24.700000762939453,336.5,,25.299999237060547,337.82501220703125,,100006129,288388.0,
2021-06-30,25.399999618530273,346.29998779296875,,25.450000762939453,352.20001220703125,,24.600000381469727,340.0,,24.850000381469727,341.82501220703125,,34846415,1182746.0,
2021-07-01,24.950000762939453,344.875,,25.0,347.42498779296875,,24.200000762939453,339.0,,24.25,340.7749938964844,,23822346,279824.0,
2021-07-02,24.450000762939453,343.875,,24.600000381469727,343.875,,24.25,334.25,,24.350000381469727,338.1000061035156,,14428073,289698.0,
2021-07-05,24.5,342.45001220703125,,24.649999618530273,344.0,,24.25,332.67498779296875,,24.350000381469727,335.4750061035156,,20315538,700086.0,
2021-07-06,24.350000381469727,336.5,,24.5,338.375,,23.75,322.5,,24.049999237060547,325.42498779296875,,17324102,982870.0,
2021-07-07,23.850000381469727,327.5,,24.350000381469727,336.2250061035156,,23.649999618530273,327.5,,23.799999237060547,332.125,,16098633,812308.0,
2021-07-08,23.850000381469727,335.95001220703125,,24.200000762939453,351.0,,23.700000762939453,334.0249938964844,,23.799999237060547,343.92498779296875,,14740358,958542.0,
2021-07-09,23.850000381469727,342.125,,23.899999618530273,394.5,,23.649999618530273,338.5249938964844,,23.700000762939453,386.32501220703125,,8652360,4419464.0,
2021-07-12,23.950000762939453,395.0,,24.0,407.8999938964844,,23.649999618530273,387.82501220703125,,23.850000381469727,395.2250061035156,,13596595,1616146.0,
2021-07-13,23.950000762939453,399.0,,24.049999237060547,399.0,,23.700000762939453,384.82501220703125,,23.700000762939453,389.17498779296875,,13753544,650124.0,
2021-07-14,23.799999237060547,387.5249938964844,,23.850000381469727,413.4750061035156,,23.450000762939453,387.5249938964844,,23.5,395.54998779296875,,15287631,1570018.0,
2021-07-15,23.549999237060547,395.07501220703125,,23.600000381469727,419.5,,23.200000762939453,386.0,,23.200000762939453,414.7250061035156,,13068468,2022148.0,
2021-07-16,23.350000381469727,418.54998779296875,,23.549999237060547,436.25,,23.25,412.625,,23.299999237060547,426.29998779296875,,16212009,1764134.0,
2021-07-19,23.25,412.0,,23.450000762939453,423.8500061035156,,23.149999618530273,410.5,,23.350000381469727,415.8999938964844,,9181862,1110652.0,
2021-07-20,23.350000381469727,415.75,,23.450000762939453,417.7749938964844,,23.200000762939453,394.0,,23.25,396.6000061035156,,7502994,769106.0,
2021-07-22,23.399999618530273,402.95001220703125,,23.649999618530273,433.5,,23.299999237060547,400.9750061035156,,23.549999237060547,428.125,,9446372,1395546.0,
2021-07-23,23.600000381469727,424.5,,23.600000381469727,426.9750061035156,,23.25,415.54998779296875,,23.299999237060547,422.42498779296875,,6701681,716396.0,
2021-07-26,23.25,420.9750061035156,,23.399999618530273,427.3999938964844,,23.200000762939453,416.1000061035156,,23.25,421.7250061035156,,7567068,580478.0,
2021-07-27,23.25,423.8500061035156,,23.350000381469727,442.5,,23.0,417.9750061035156,,23.100000381469727,438.5,,8964578,1263070.0,
2021-07-28,23.049999237060547,439.5,,23.100000381469727,439.5,,22.850000381469727,408.0249938964844,,23.0,426.57501220703125,,8776723,820236.0,
2021-07-29,23.0,430.0,,23.100000381469727,442.67498779296875,,22.850000381469727,425.5,,22.850000381469727,427.8999938964844,,6718597,449450.0,
2021-07-30,22.950000762939453,428.0,,23.200000762939453,432.5,,22.850000381469727,420.7250061035156,,23.0,426.8999938964844,,7024120,350354.0,
2021-08-02,23.149999618530273,430.0,,23.799999237060547,464.04998779296875,,23.100000381469727,426.3999938964844,,23.299999237060547,459.42498779296875,,18872464,3402276.0,
2021-08-03,23.350000381469727,462.5,,23.75,472.45001220703125,,23.25,456.79998779296875,,23.549999237060547,460.7250061035156,,11062324,841332.0,
2021-08-04,23.649999618530273,460.45001220703125,,23.700000762939453,464.7250061035156,,23.200000762939453,438.0,,23.600000381469727,441.5,,15813294,403084.0,
2021-08-05,23.600000381469727,442.3500061035156,,23.799999237060547,443.2749938964844,,23.200000762939453,417.6000061035156,,23.649999618530273,434.0,,10469724,463746.0,
2021-08-06,23.5,437.0,,23.600000381469727,442.45001220703125,,23.299999237060547,431.0,,23.549999237060547,437.04998779296875,,8223906,514600.0,
2021-08-09,23.549999237060547,439.57501220703125,,23.649999618530273,442.3500061035156,,23.350000381469727,425.1499938964844,,23.549999237060547,429.2250061035156,,7670837,526400.0,
2021-08-10,23.549999237060547,427.70001220703125,,23.549999237060547,433.25,,23.0,393.5,,23.049999237060547,402.2749938964844,,7343285,659950.0,
2021-08-11,23.049999237060547,405.1499938964844,,23.200000762939453,422.95001220703125,,22.799999237060547,380.67498779296875,,23.049999237060547,417.8500061035156,,8655301,1117712.0,
2021-08-12,23.149999618530273,420.0,,24.100000381469727,434.95001220703125,,23.049999237060547,412.7250061035156,,23.950000762939453,426.07501220703125,,13674855,789418.0,
2021-08-13,24.0,428.75,,24.149999618530273,438.70001220703125,,23.700000762939453,419.7250061035156,,23.799999237060547,435.79998779296875,,9734894,520180.0,
2021-08-16,24.25,435.0,,24.25,441.5,,23.649999618530273,427.5,,23.75,435.0249938964844,,9160653,242652.0,
2021-08-17,23.75,435.0249938964844,,23.75,435.0249938964844,,23.25,421.17498779296875,,23.350000381469727,425.42498779296875,,7973831,139248.0,
2021-08-18,23.350000381469727,424.92498779296875,,23.899999618530273,438.5,,23.100000381469727,418.8500061035156,,23.450000762939453,430.67498779296875,,7908641,480416.0,
2021-08-20,23.299999237060547,423.0249938964844,,23.350000381469727,441.125,,22.950000762939453,422.5,,23.0,426.42498779296875,,9048947,465826.0,
2021-08-23,23.149999618530273,426.5,,23.299999237060547,434.8500061035156,,22.549999237060547,400.5,,22.75,404.79998779296875,,9143940,303248.0,
2021-08-24,22.600000381469727,403.9750061035156,,23.049999237060547,423.04998779296875,,22.600000381469727,403.0249938964844,,22.950000762939453,419.8500061035156,,8233304,225588.0,
2021-08-25,23.0,424.4750061035156,,23.25,429.5,,23.0,422.07501220703125,,23.049999237060547,425.67498779296875,,3960870,424412.0,
2021-08-26,23.100000381469727,426.8999938964844,,23.200000762939453,440.0,,22.850000381469727,423.92498779296875,,22.899999618530273,433.32501220703125,,4388277,368752.0,
2021-08-27,22.850000381469727,435.9750061035156,,23.0,453.4750061035156,,22.75,435.9750061035156,,22.850000381469727,445.6499938964844,,6665003,620758.0,
2021-08-30,22.899999618530273,445.0,,23.149999618530273,473.6499938964844,,22.899999618530273,445.0,,23.0,466.8999938964844,,6514245,706930.0,
2021-08-31,23.0,469.3999938964844,,23.350000381469727,486.625,,22.850000381469727,461.125,,22.950000762939453,479.25,,12755814,800842.0,
2021-09-01,23.049999237060547,484.45001220703125,,23.149999618530273,512.5,,22.950000762939453,482.5,,23.049999237060547,497.20001220703125,,5746286,2093950.0,
2021-09-02,23.100000381469727,494.92498779296875,,23.149999618530273,525.0,,22.950000762939453,493.1499938964844,,23.0,519.0,,4622547,1464952.0,
2021-09-03,23.0,524.5,,23.149999618530273,550.0,,23.0,521.0,,23.049999237060547,544.2750244140625,,4485349,2532386.0,
2021-09-06,23.100000381469727,544.75,,23.149999618530273,551.0,,23.0,523.2000122070312,,23.049999237060547,544.5750122070312,,3775722,1292892.0,
2021-09-07,23.100000381469727,542.0,,23.149999618530273,542.5,,22.950000762939453,508.0,,23.0,514.0499877929688,,5302631,703248.0,
2021-09-08,23.049999237060547,520.0,,23.149999618530273,528.0,,23.0,512.75,,23.0,526.2249755859375,,3914433,606406.0,
2021-09-09,23.049999237060547,522.5,,23.100000381469727,530.0999755859375,,23.0,513.0499877929688,,23.049999237060547,517.9249877929688,,3847580,688002.0,
2021-09-13,23.100000381469727,521.9749755859375,,23.149999618530273,536.7000122070312,,22.899999618530273,520.2000122070312,,22.950000762939453,531.375,,8635952,343822.0,
2021-09-14,23.100000381469727,534.9500122070312,,23.100000381469727,534.9500122070312,,22.899999618530273,522.5,,22.950000762939453,524.2999877929688,,11404677,266326.0,
2021-09-15,22.950000762939453,525.0,,23.0,529.0,,22.799999237060547,504.0,,22.850000381469727,510.82501220703125,,17256868,290150.0,
2021-09-16,22.899999618530273,515.9500122070312,,22.950000762939453,519.9500122070312,,22.700000762939453,499.5,,22.799999237060547,507.45001220703125,,22286215,414828.0,
2021-09-17,22.899999618530273,502.5,,22.950000762939453,521.3499755859375,,22.700000762939453,495.0,,22.799999237060547,502.6499938964844,,24880477,936826.0,
2021-09-20,22.75,498.0249938964844,,22.899999618530273,512.0,,22.600000381469727,485.5249938964844,,22.649999618530273,491.375,,10239638,430956.0,
2021-09-21,22.700000762939453,486.54998779296875,,22.75,512.5,,22.350000381469727,468.07501220703125,,22.399999618530273,509.07501220703125,,10140120,677092.0,
2021-09-22,22.450000762939453,514.3499755859375,,22.600000381469727,537.25,,22.299999237060547,508.125,,22.350000381469727,527.4000244140625,,9723023,1049552.0,
2021-09-23,22.450000762939453,537.0,,22.5,576.0,,22.350000381469727,528.2750244140625,,22.399999618530273,553.2249755859375,,8459264,3459764.0,
2021-09-24,22.450000762939453,557.8499755859375,,22.549999237060547,561.0,,22.25,516.5,,22.299999237060547,531.0,,10388205,1250308.0,
2021-09-27,22.399999618530273,535.5,,22.5,553.5,,22.350000381469727,529.0,,22.450000762939453,550.9500122070312,,8668665,753626.0,
2021-09-28,22.399999618530273,551.9749755859375,,22.5,551.9749755859375,,22.299999237060547,521.5,,22.350000381469727,526.5750122070312,,11350575,427030.0,
2021-09-29,22.5,524.0,,22.899999618530273,542.0,,22.350000381469727,520.0,,22.649999618530273,534.7999877929688,,22206444,456410.0,
2021-09-30,22.899999618530273,537.4500122070312,,23.049999237060547,539.5,,22.700000762939453,526.2750244140625,,22.850000381469727,528.75,,14638191,280948.0,
2021-10-01,22.850000381469727,530.5,,24.0,537.0,,22.75,525.2750244140625,,23.899999618530273,527.5750122070312,,35110359,303420.0,
2021-10-04,24.200000762939453,543.9000244140625,,24.549999237060547,549.9000244140625,,23.799999237060547,525.2750244140625,,23.850000381469727,529.5499877929688,,28542026,706526.0,
2021-10-05,23.799999237060547,530.0,,23.950000762939453,549.8499755859375,,23.549999237060547,519.0,,23.600000381469727,541.1749877929688,,13352924,2286168.0,
2021-10-06,23.600000381469727,547.5750122070312,,24.200000762939453,550.0,,23.549999237060547,525.0,,23.649999618530273,526.3499755859375,,40508684,646294.0,
2021-10-07,23.850000381469727,547.5,,23.899999618530273,572.5,,23.5,536.3250122070312,,23.549999237060547,561.5250244140625,,9134428,2913302.0,
2021-10-08,23.649999618530273,572.0,,23.799999237060547,591.0750122070312,,23.549999237060547,557.7999877929688,,23.600000381469727,581.8499755859375,,7914906,1872180.0,
2021-10-11,23.75,590.0,,23.799999237060547,605.0,,23.549999237060547,585.0,,23.549999237060547,594.875,,7353291,815064.0,
2021-10-12,23.549999237060547,597.0999755859375,,23.649999618530273,601.0,,23.399999618530273,581.4000244140625,,23.450000762939453,596.7999877929688,,8386488,1093142.0,
2021-10-13,23.5,593.5,,24.100000381469727,597.5,,23.399999618530273,583.5999755859375,,23.649999618530273,590.2999877929688,,13948613,464342.0,
2021-10-14,23.700000762939453,594.9000244140625,,23.850000381469727,612.5,,23.600000381469727,589.2999877929688,,23.600000381469727,598.5499877929688,,12702200,601920.0,
2021-10-18,23.799999237060547,602.4000244140625,,24.75,608.6500244140625,,23.700000762939453,588.0250244140625,,24.350000381469727,592.0499877929688,,43875005,295274.0,
2021-10-19,24.450000762939453,597.5,,24.600000381469727,601.5,,23.649999618530273,545.5999755859375,,23.850000381469727,553.0250244140625,,23602125,619186.0,
2021-10-20,23.899999618530273,556.5499877929688,,23.950000762939453,566.5,,23.399999618530273,515.5250244140625,,23.549999237060547,525.9000244140625,,12927201,685170.0,
2021-10-21,23.649999618530273,529.5,,24.350000381469727,544.9749755859375,,23.600000381469727,500.5,,24.200000762939453,513.5750122070312,,25331808,818354.0,
2021-10-22,24.399999618530273,529.5,,26.149999618530273,541.5,,24.149999618530273,515.125,,25.799999237060547,526.125,,115092468,1183770.0,
2021-10-25,26.200000762939453,528.4500122070312,,26.399999618530273,530.0,,24.600000381469727,475.0,,24.950000762939453,483.5249938964844,,53319421,929288.0,
2021-10-26,25.0,480.0,,25.399999618530273,535.0,,24.600000381469727,477.5249938964844,,24.899999618530273,529.3250122070312,,24445799,1214192.0,
2021-10-27,25.0,531.5,,25.299999237060547,553.7750244140625,,24.799999237060547,524.4249877929688,,24.850000381469727,535.4749755859375,,18162921,737406.0,
2021-10-28,24.850000381469727,538.75,,24.950000762939453,540.5999755859375,,24.049999237060547,517.5,,24.149999618530273,523.3250122070312,,17364266,282240.0,
2021-10-29,23.850000381469727,522.5,,24.350000381469727,548.7750244140625,,23.25,505.1000061035156,,24.200000762939453,532.0999755859375,,16105471,841916.0,
2021-11-01,24.600000381469727,524.9000244140625,,25.299999237060547,579.9000244140625,,24.5,523.25,,24.600000381469727,575.0250244140625,,22482750,1199966.0,
2021-11-02,24.799999237060547,574.0,,24.850000381469727,595.0,,24.450000762939453,561.5,,24.549999237060547,589.0499877929688,,12204586,647448.0,
2021-11-03,24.700000762939453,590.875,,25.200000762939453,599.2999877929688,,24.549999237060547,550.1749877929688,,25.049999237060547,590.9500122070312,,19662155,546436.0,
2021-11-04,25.299999237060547,596.9000244140625,,25.5,596.9000244140625,,25.200000762939453,577.0999755859375,,25.299999237060547,584.9749755859375,,9910868,138674.0,
2021-11-08,25.5,585.0,,25.649999618530273,588.4749755859375,,25.049999237060547,571.5,,25.399999618530273,576.625,,22364054,214294.0,
2021-11-09,25.700000762939453,582.9000244140625,,26.0,610.0,,25.350000381469727,580.3250122070312,,25.850000381469727,591.8499755859375,,27949534,922452.0,
2021-11-10,25.149999618530273,589.0,,25.25,620.0,,24.700000762939453,582.9249877929688,,24.799999237060547,616.7999877929688,,18408557,847110.0,
2021-11-11,24.75,626.5,,24.799999237060547,633.0,,24.549999237060547,607.5,,24.549999237060547,618.1749877929688,,9087058,1290202.0,
2021-11-12,24.549999237060547,617.5,,24.649999618530273,637.5,,24.200000762939453,609.0750122070312,,24.399999618530273,626.7999877929688,,9367045,826108.0,
2021-11-15,24.700000762939453,637.0,,24.75,653.3499755859375,,24.200000762939453,628.9249877929688,,24.299999237060547,642.2999877929688,,7472234,971626.0,
2021-11-16,24.399999618530273,645.0,,24.399999618530273,729.3250122070312,,24.200000762939453,642.5,,24.25,708.2249755859375,,4493317,4838454.0,
2021-11-17,24.149999618530273,704.9500122070312,,24.25,731.0,,23.950000762939453,696.2999877929688,,24.0,714.4000244140625,,7206748,1156958.0,
